trial,base_w,base_h,l_x,l_w,l_h,l_t,arm_z,t,ç≈ëÂóhÇÍ(mm),ç≈ëÂóhÇÍ(mm)_direction,à⁄ìÆéûä‘(s),à⁄ìÆéûä‘(s)_direction,non_domi,Lå^å`èÛ,Lå^å`èÛ_lb,Lå^å`èÛ_ub,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_lb,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_ub,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_lb,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_ub,feasible,hypervolume,message,time
678,7.628281712,1.222451977,1.053771513,3.031775673,4.11910201,1.709895979,3.100569092,3.57E-05,1.828330524,minimize,3.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.51E-06,,46:54.5
679,5.29496917,1.177789116,0.274191511,2.661949948,4.259094075,1.992210793,3.215344711,4.04E-05,0.989981556,minimize,4.04E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,47:59.3
680,5.288410098,1.218438868,1.244195685,2.932961151,4.475915477,1.819375821,3.520553788,3.49E-05,0.764807658,minimize,3.49E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,49:47.9
681,5.45194521,1.176985277,1.515053594,3.04399709,4.549391129,1.493291506,3.443613954,5.35E-05,0.026678674,minimize,5.35E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,52:22.1
682,5.394141356,1.18328954,0.191675134,3.038742635,4.190898605,1.682069133,3.356685639,3.60E-05,1.321447542,minimize,3.60E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,54:56.6
683,5.168970907,1.135977932,1.177096556,2.370314347,4.113651248,1.472398647,3.081685759,3.87E-05,1.224936002,minimize,3.87E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,56:01.4
684,5.373640001,1.110191777,0.278341535,2.101933485,4.066810186,1.530572206,2.908736772,3.57E-05,2.927375116,minimize,3.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,57:10.1
685,5.43821108,1.06947164,0.009154777,2.155938461,4.141586576,1.468080637,2.894543589,3.61E-05,3.386636585,minimize,3.61E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.51E-06,,58:19.4
686,5.284423543,1.053329982,0.296235973,2.148717682,4.04965864,1.432068578,2.915716322,2.50E-05,4.880063444,minimize,2.50E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.52E-06,,59:29.6
687,5.508007179,1.096383067,1.386723609,2.4906823,4.043205173,1.638849894,2.96590381,3.52E-05,1.399025286,minimize,3.52E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.52E-06,,00:38.8
688,5.429071875,1.257713496,0.292015944,2.119265432,4.060805097,1.636441493,2.954781889,2.51E-05,4.195983161,minimize,2.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.52E-06,,01:48.7
689,5.294794974,1.086556043,0.431511374,2.103360101,4.074694527,1.48989633,2.934793668,2.60E-05,4.441259777,minimize,2.60E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,02:59.0
690,5.255107442,1.054090901,1.3140424,2.338234362,4.131911313,1.569672894,2.964751638,3.51E-05,1.750937715,minimize,3.51E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,04:08.9
691,5.245192078,1.031551665,0.141981592,4.053314426,4.010947701,3.562439765,3.020320363,2.62E-05,1.298151225,minimize,2.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,09:47.4
692,5.415170845,1.032587339,0.210492218,4.405254116,4.068068337,3.389765775,3.051339681,2.63E-05,0.902891426,minimize,2.63E-05,minimize,TRUE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,10:53.7
693,5.212098436,1.037967733,0.004328082,4.268344994,4.080345558,4.025551985,3.043212289,2.50E-05,1.61427043,minimize,2.50E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,13:31.4
694,5.473051927,1.06832575,0.181643611,4.314620938,3.980250491,3.743936852,2.974240548,2.72E-05,0.97570749,minimize,2.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,15:23.7
695,5.262255767,1.501446523,0.336909752,3.97666154,4.113630683,3.366559917,3.078710223,2.64E-05,0.847688188,minimize,2.64E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,20:18.6
696,5.594346731,1.946377296,0.349063279,3.934131572,4.04347123,3.314991951,3.116770137,2.66E-05,0.854391065,minimize,2.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,29:44.5
697,5.156875407,1.329645366,0.486913237,4.332123373,4.161491876,1.811448773,2.781178184,3.68E-05,0.180507901,minimize,3.68E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,30:51.5
698,5.379057196,1.44450719,0.527337893,2.49746772,4.050684587,1.834583977,2.907820443,2.74E-05,2.322913512,minimize,2.74E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,32:45.0
699,5.153246813,1.395405843,0.510962412,2.123287079,3.926945011,1.721967648,3.115532048,3.49E-05,1.686357441,minimize,3.49E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,33:52.0
700,5.145866527,1.30246557,0.525418512,3.883856861,4.0609059,1.573096318,2.839049391,5.53E-05,0.009068842,minimize,5.53E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,35:45.3
701,5.141895449,1.038005978,0.316868642,2.157297393,4.169596909,1.839090626,3.133399144,3.71E-05,2.446922195,minimize,3.71E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,37:37.8
702,5.247287181,1.347693975,1.685182487,2.356801046,3.941352728,1.606408168,3.052557527,2.50E-05,2.827043161,minimize,2.50E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,39:31.4
703,5.650628196,1.276340782,1.496055355,2.304288421,4.661680934,1.969811366,2.959481887,3.58E-05,1.36412254,minimize,3.58E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,42:15.0
704,5.673140388,1.26589097,1.661213037,2.208555373,3.880797967,2.020415894,2.919425839,3.33E-05,1.544542206,minimize,3.33E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,46:33.6
705,5.350088234,1.231511557,2.393893924,2.401467982,4.225642496,1.697020603,3.038914911,3.52E-05,1.543465186,minimize,3.52E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,47:42.8
706,5.560077738,1.289277745,1.571914086,2.17579136,4.221087007,2.053289707,2.938809524,4.73E-05,0.254576732,minimize,4.73E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,49:38.8
707,5.295533694,1.138688145,2.979088088,2.111479996,3.897392361,1.631164073,2.92830283,3.25E-05,3.265778394,minimize,3.25E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,52:22.3
708,5.422025625,1.277097846,2.746937103,2.3519505,4.35965719,1.668153318,3.066434776,3.59E-05,1.975674025,minimize,3.59E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,54:18.4
709,5.377682541,1.144652349,2.200375443,2.223605586,4.200843053,1.651643569,3.074265533,3.76E-05,1.458469054,minimize,3.76E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,57:02.8
710,5.350780731,1.23928274,1.377136015,2.600697243,4.305840965,2.107175891,1.94753564,2.89E-05,1.562560449,minimize,2.89E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.53E-06,,58:59.9
711,5.253576033,1.284916575,1.603121724,2.422375801,3.879775553,1.799573803,3.098673494,5.43E-05,0.003568562,minimize,5.43E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,00:09.3
712,5.244464734,1.242669324,1.810207459,2.64754903,3.96292706,1.964552262,3.117715242,2.64E-05,2.387619693,minimize,2.64E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,03:43.7
713,5.316367654,1.193254823,1.545953213,2.371759235,4.277505931,2.134427439,2.851168301,3.63E-05,1.030309825,minimize,3.63E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,04:53.2
714,5.159738422,1.284703569,2.065707978,2.653895702,4.405889638,1.516053405,3.040059496,2.94E-05,2.534053531,minimize,2.94E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,06:02.9
715,5.155785393,1.12236265,1.649141863,2.483235742,4.252344909,1.468970843,2.931201252,5.26E-05,0.111896425,minimize,5.26E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,08:49.8
716,5.111073388,1.028426173,1.426956896,2.626798932,4.547966168,1.478531537,2.761138718,5.32E-05,0.162249984,minimize,5.32E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.53E-06,,09:58.4
717,5.109641153,1.077886627,1.807083006,2.517586734,4.48977535,1.364150265,2.850359021,5.48E-05,0.290264933,minimize,5.48E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,11:07.7
718,5.132980134,1.068931606,2.224901148,2.640185033,4.638064621,1.600206739,2.763936201,5.47E-05,0.211144622,minimize,5.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,12:15.9
719,5.109973014,1.086868162,2.013974214,2.507690945,4.340503213,1.425462562,2.874151844,5.13E-05,0.397811547,minimize,5.13E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,13:24.0
720,5.099254487,1.104758507,2.060420026,2.591265924,4.567385896,1.391128403,2.97826582,5.62E-05,0.242449316,minimize,5.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,14:33.1
721,5.198864642,1.039912215,1.887541756,2.681319875,4.332979648,1.691773451,2.835116163,5.55E-05,-0.019399588,minimize,5.55E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,15:41.8
722,5.090593059,1.011669212,1.656242211,2.705921052,4.467135199,1.811053891,2.675725166,5.59E-05,0.010192942,minimize,5.59E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,16:51.5
723,5.085215971,1.010965613,1.776620481,2.739269709,4.496825099,1.818970791,2.744025593,5.20E-05,0.025337607,minimize,5.20E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,18:00.1
724,5.097215027,1.035889097,1.906486007,2.671002351,4.64008682,2.05078167,2.690758517,4.79E-05,0.247182032,minimize,4.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,19:08.9
725,5.200713235,1.033597165,1.708032857,2.695032621,4.381747389,1.796615809,2.666131793,4.73E-05,0.144331907,minimize,4.73E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,20:17.8
726,5.112388492,1.027970859,1.782104955,2.533331169,4.566083357,1.75235407,2.705417466,5.08E-05,0.156450311,minimize,5.08E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,21:26.9
727,5.208789375,1.016808373,1.977716743,2.752387133,4.411029448,2.058059334,2.66848319,4.87E-05,0.171139182,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,22:36.1
728,5.098104367,1.094365923,1.628457271,2.761066238,4.330930373,1.80669992,2.768465938,4.82E-05,0.016075723,minimize,4.82E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,23:45.3
729,5.162248445,1.083099252,1.753046046,2.534126797,4.320569485,2.185893866,2.811651475,4.63E-05,0.191973525,minimize,4.63E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,24:54.5
730,5.087828298,1.055745973,1.825765889,2.578493284,4.582640854,1.94559778,2.7373882,5.00E-05,0.127285195,minimize,5.00E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,26:03.7
731,5.211546442,1.033056948,1.858426466,2.365932356,4.481033149,2.083178144,2.847349721,4.64E-05,0.518584301,minimize,4.64E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,27:12.9
732,5.157626058,1.052854626,1.988472621,2.618289679,4.293327458,1.81173853,2.868973761,5.44E-05,0.004902178,minimize,5.44E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,29:09.2
733,5.228027238,1.062777773,1.830080701,2.720481559,4.559898937,2.105889227,2.648879665,5.19E-05,0.00211919,minimize,5.19E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,30:18.1
734,5.083466051,1.061577033,1.689569392,2.770201486,4.277259386,2.424489256,2.756017879,5.05E-05,0.033069986,minimize,5.05E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,31:28.4
735,5.280932242,1.06494758,2.125776325,2.357783377,4.378375431,1.729379427,2.915475887,4.61E-05,0.652221469,minimize,4.61E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,32:37.6
736,5.173316311,1.065206554,2.021529087,2.637851471,4.275224412,1.63245619,2.804618517,4.88E-05,0.259151509,minimize,4.88E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,33:47.5
737,5.086798101,1.008848088,1.744995392,2.84088966,4.294650182,2.194932059,2.940904605,5.12E-05,-0.021908179,minimize,5.12E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,34:56.9
738,5.157306936,1.031970875,1.68374574,2.514814426,4.257215155,2.340395867,2.954369189,7.48E-05,0.075148711,minimize,7.48E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,36:07.5
739,9.59341749,1.011731198,1.697585296,2.78502809,4.349338804,2.386385693,2.90253357,8.60E-05,0.361400853,minimize,8.60E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,37:17.8
740,8.637206109,1.043670591,1.840401015,2.789508808,4.379845574,2.219018705,2.983225834,8.10E-05,0.024601505,minimize,8.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,38:28.3
741,5.276002154,1.084330482,1.61563938,2.664525483,4.370900897,2.176061186,2.876322816,7.77E-05,0.081720852,minimize,7.77E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,40:27.0
742,5.083800224,1.024884434,1.865213939,2.84037752,4.296484025,2.160455286,2.85284451,6.99E-05,0.062127168,minimize,6.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.54E-06,,42:26.0
743,5.227238302,1.08979642,1.809064749,2.669722756,4.358047816,2.577244007,2.999731729,4.87E-05,0.086866175,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,43:35.7
744,9.793562351,1.073589358,2.053941316,2.494524004,5.906571101,2.16268791,2.995024325,8.35E-05,0.815878059,minimize,8.35E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,45:34.8
745,5.085053306,1.008582999,2.237656698,2.654815682,4.444449783,2.458972484,1.837128535,6.84E-05,0.000462009,minimize,6.84E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,47:33.6
746,5.285597048,1.110815358,1.545287902,2.868286767,4.41377022,2.103784103,3.011467391,4.76E-05,0.036493672,minimize,4.76E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,49:33.6
747,5.080421902,1.120766081,2.193266343,2.665211396,4.305393763,2.387364088,2.091873448,5.10E-05,0.138429959,minimize,5.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,51:31.8
748,5.308005706,1.129438448,1.770291469,2.519550849,4.585744778,2.207502871,3.030697865,6.47E-05,0.008018075,minimize,6.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.54E-06,,53:32.2
749,5.298913022,1.121662276,1.57864427,2.732229527,4.201688891,1.281326293,2.835743158,4.95E-05,0.615757233,minimize,4.95E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,54:42.1
750,5.219385558,1.001217142,1.408832912,2.371025292,4.494807288,2.035989799,3.02885644,4.62E-05,0.481050124,minimize,4.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,55:54.2
751,5.092528582,1.072296182,1.994979794,2.552901277,4.180456348,2.361119894,2.909923116,7.10E-05,0.037034571,minimize,7.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,57:05.0
752,5.345806257,1.084672102,1.929135996,2.264069578,4.295003725,2.061847452,2.969328542,6.84E-05,0.004130227,minimize,6.84E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,58:17.4
753,5.16579,1.050060816,1.819699182,2.726499509,4.498930317,2.051859736,3.030528449,4.87E-05,0.094829017,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,59:27.6
754,5.22625953,1.054153972,1.608021717,2.154353879,4.168317941,1.434163091,2.830088757,9.31E-05,0.080811748,minimize,9.31E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,01:28.0
755,5.331644047,1.044365491,1.478927232,2.731096651,4.161833199,1.165166448,3.002296236,4.57E-05,1.565082079,minimize,4.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,04:16.3
756,5.555698152,1.003498827,1.668812475,2.663494424,4.137732887,2.544953195,3.031106958,4.57E-05,0.269989158,minimize,4.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,05:30.1
757,5.436615284,1.039236561,1.463964934,2.562002817,4.144231527,2.471510199,2.990457112,4.51E-05,0.276956332,minimize,4.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,08:22.1
758,5.378228618,1.045785301,1.581429911,2.794537033,4.281447422,2.218435287,3.057536709,4.83E-05,-0.011041252,minimize,4.83E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,09:35.5
759,5.531941087,1.026880933,1.400516711,2.58790749,4.314040789,1.496182729,3.074456002,4.79E-05,0.527031596,minimize,4.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.55E-06,,10:47.8
760,5.364691221,1.00681176,1.730632127,2.887410866,4.176029272,2.392850606,3.058016213,4.67E-05,0.064794725,minimize,4.67E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.55E-06,,12:02.7
761,5.331431927,1.072852298,1.477992431,2.866265736,4.379071376,1.294265741,3.069571577,4.55E-05,1.060791726,minimize,4.55E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,13:15.6
762,5.317330994,1.081898829,1.764202841,2.507004374,4.109222773,1.54733499,2.999768074,4.56E-05,0.462893475,minimize,4.56E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,14:30.7
763,5.538670932,1.007301666,2.001982623,2.091608928,4.614425633,2.080682518,3.11350286,4.62E-05,1.160090158,minimize,4.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,15:47.0
764,5.521664716,1.051947504,1.820355636,2.286844077,4.503804238,1.970339633,3.082601367,4.39E-05,0.847540317,minimize,4.39E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,17:04.1
765,5.414947093,1.052545623,1.734021168,2.347303216,4.207371656,2.145954462,3.097712552,4.61E-05,0.419417019,minimize,4.61E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,21:58.2
766,5.534680392,1.004028424,1.62349389,2.220905693,4.095555659,1.813386276,2.916647384,4.45E-05,0.866569206,minimize,4.45E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,23:17.1
767,5.337163637,1.085832991,1.414816284,2.471737901,4.31612243,2.047643975,3.119675656,2.61E-05,2.752348816,minimize,2.61E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,25:27.6
768,5.323012303,1.068687529,1.513840004,2.456786118,4.07383902,1.740625417,2.974833991,4.43E-05,0.380346086,minimize,4.43E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,29:27.5
769,5.54354743,1.095998904,1.425679421,2.730969501,4.252899729,2.159688366,2.832590264,4.83E-05,-0.02137056,minimize,4.83E-05,minimize,TRUE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,32:25.4
770,5.3038971,1.064892006,1.53678968,2.586768218,4.19589379,1.951306347,2.913392637,2.99E-05,1.920538661,minimize,2.99E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,33:40.6
771,5.42682754,1.092089227,1.40905332,2.565665539,4.337061913,2.242953664,2.897161598,4.66E-05,0.130889965,minimize,4.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,34:55.9
772,5.266467082,1.044796746,1.586051152,2.707957419,4.206335659,1.825376258,2.816973465,3.02E-05,1.826737124,minimize,3.02E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,36:11.7
773,5.264863695,1.078442811,1.550629409,2.830098798,4.17363411,2.091365102,2.951954373,4.54E-05,0.017705369,minimize,4.54E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,37:26.7
774,5.732848104,1.100110919,1.506499039,2.410223405,4.337242847,2.067884134,2.808957518,3.16E-05,2.116808998,minimize,3.16E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,38:43.7
775,5.272683669,1.114593145,1.36976023,2.590504538,4.212587863,1.737892041,2.877963877,2.93E-05,2.01401794,minimize,2.93E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,39:59.8
776,5.51976454,1.115232399,1.601378743,2.862780164,4.13480487,1.72344165,2.977283348,2.97E-05,1.780185012,minimize,2.97E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,41:16.1
777,5.267586388,1.116504395,1.737242103,2.513390074,4.25662193,1.967625168,2.880261843,4.60E-05,0.162760033,minimize,4.60E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,42:32.2
778,5.64547992,1.003834875,1.482309148,2.677266447,4.27983655,2.240103245,2.884310744,4.87E-05,0.104460098,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,43:47.8
779,5.243980828,1.124854784,1.759700438,2.877239489,4.194836494,2.572589665,2.792510369,3.17E-05,1.379972486,minimize,3.17E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,45:04.5
780,5.373651029,1.120787506,1.410342555,2.441169846,4.379584699,2.104867204,2.934593355,4.42E-05,0.34947459,minimize,4.42E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,46:20.3
781,5.249373654,1.088221658,1.532680101,2.719766065,4.178719346,1.828215491,3.068421842,4.26E-05,0.241409204,minimize,4.26E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,47:36.7
782,5.221520602,1.121288221,1.406732585,2.891420166,4.279550125,2.809896173,2.873247282,3.03E-05,1.351577565,minimize,3.03E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,48:52.3
783,5.34603211,1.00086524,1.553143045,2.515555839,4.175769768,2.027880166,3.050757497,4.28E-05,0.517507694,minimize,4.28E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,51:01.8
784,5.211394049,1.134450953,1.593226254,2.727891048,4.059546001,2.527096409,2.898675907,2.79E-05,2.004840741,minimize,2.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,52:17.4
785,5.601006442,1.048333873,1.340405317,2.319145282,4.345079619,1.669058036,2.948076342,2.79E-05,3.124994417,minimize,2.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,53:34.4
786,5.180605134,1.141257858,2.251665591,2.906884405,4.484295024,2.180970987,3.139523516,4.46E-05,0.510947953,minimize,4.46E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,54:50.7
787,5.322231924,1.000145699,1.608279654,2.283409929,4.119231336,1.81191838,3.024118694,4.64E-05,0.52986393,minimize,4.64E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,56:07.7
788,5.555636252,1.070316983,1.333358198,2.415214838,4.263165756,1.585504413,2.755913724,2.78E-05,2.951195097,minimize,2.78E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,57:25.5
789,5.276630497,1.142955004,1.572591156,2.939276795,4.363612789,2.05099862,2.984495333,4.87E-05,0.009165997,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.56E-06,,59:37.1
790,5.176323992,1.045706076,1.764089096,2.435434518,4.181443014,1.773460287,3.134391919,4.49E-05,0.440209088,minimize,4.49E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,00:54.8
791,5.169458856,1.003360435,2.260479163,2.665635326,4.024317802,1.275222531,2.894852097,4.55E-05,1.453247237,minimize,4.55E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.56E-06,,02:11.6
792,5.165739476,1.019430695,2.050431451,2.380452523,3.985891114,1.742833299,2.910510192,4.23E-05,0.922828205,minimize,4.23E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,03:30.8
793,5.155363048,1.006319497,2.137809795,2.135659248,3.997516476,1.615852973,2.752671356,4.39E-05,1.14058882,minimize,4.39E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,04:48.4
794,5.145290193,1.027624336,2.537700671,2.474500035,4.035034853,1.881591327,2.731213987,4.46E-05,1.136307811,minimize,4.46E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,06:07.1
795,5.088305604,1.004584237,2.103637737,2.539794581,4.036165853,1.502954988,2.866302134,3.28E-05,2.57112139,minimize,3.28E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,07:24.9
796,5.103292895,1.008008216,2.142463218,2.324541089,3.951888808,1.744867487,2.724022479,3.38E-05,2.262441224,minimize,3.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,08:42.6
797,5.078971175,1.036898222,2.352023594,2.124522582,3.984921292,1.732322581,2.711614351,3.26E-05,2.791229401,minimize,3.26E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,09:59.8
798,5.084523495,1.008600589,1.974986902,2.354630436,3.928213082,1.609609885,2.750178608,3.34E-05,2.20706243,minimize,3.34E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,11:17.5
799,9.277842317,1.00141094,1.855611541,2.335231551,4.582971801,1.259246912,1.614488208,8.94E-05,0.363399669,minimize,8.94E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.57E-06,,25:38.3
